"dryad_dataset_doi","dryad_version_id","dryad_file_id","file_path","file_size","mime_type","file_status","download_href","candidate_score","candidate_keep","query_term","source_title","source_authors","source_subjects","source_abstract","file_supported_tabular","file_supported_container"
"doi:10.5061/dryad.3j9kd51d9",57500,267308,"IWG_Wild_Plants_FPS_SE.zip",2389943790,"application/zip","copied","/api/v2/files/267308/download",37,TRUE,"""seed mass"" plant","Enhancing crop domestication through genomic selection, a case study of intermediate wheatgrass","Jared Crain; Prabin Bajgain; James Anderson; Xiaofei Zhang; Lee DeHaan; Jesse Poland","GBS (genotyping-by-sequencing); Genomic selection; Thinopyrum intermedium; Principal Component Analysis (PCA); single nucleotide polymorphism SNP; The Land Institute; quantitative trait loci (QTL); perennial crop; crop domestication; shared data resources; multi-environment","Perennial grains could simultaneously provide food for humans and a host of ecosystem services, including reduced erosion, minimized nitrate leaching, and increased carbon capture. Yet most of the world’s food and feed is supplied by annual grains. Efforts to domesticate intermediate wheatgrass ( Thinopyrumn intermedium , IWG) as a perennial grain crop have been ongoing since the 1980’s. Currently, there are several breeding programs within North America and Europe working toward developing IWG into a viable crop. As new breeding efforts are established to provide a widely adapted crop, questions of how genomic and phenotypic data can be used among sites and breeding programs have emerged. Utilizing five cycles of breeding data that span eight years and two breeding programs, University of Minnesota, St. Paul, MN, and The Land Institute, Salina, KS, we developed genomic selection (GS) models to predict IWG traits. Seven traits were evaluated with free-threshing seed, seed mass, and non-shattering being considered domestication traits while agronomic traits included spike yield, spikelets per inflorescence, plant height, and spike length. We used 6,199 genets - unique, heterozygous, individual plants - that had been profiled with genotyping-by-sequencing, resulting in 23,495 SNP markers to develop GS models. Within cycles, the predictive ability of GS was high, ranging from 0.11 to 0.97. Across-cycle predictions were generally much lower, ranging from -0.22 to 0.76. The prediction ability for domestication traits was higher than agronomic traits, with non-shattering and free threshing prediction abilities ranging from 0.27 to 0.75 whereas spike yield had prediction abilities ranging from -0.22 to 0.26. These results suggest that progress to reduce shattering and increase the percent free-threshing grain can be made irrespective of the location and breeding program. While site-specific programs may be required for agronomic traits, synergies can be achieved in rapidly improving key domestication traits for IWG. As other species are targeted for domestication, these results will aid in rapidly domesticating new crops.",FALSE,TRUE
"doi:10.5061/dryad.3j9kd51d9",57500,267314,"README.pdf",115608,"application/pdf","created","/api/v2/files/267314/download",37,TRUE,"""seed mass"" plant","Enhancing crop domestication through genomic selection, a case study of intermediate wheatgrass","Jared Crain; Prabin Bajgain; James Anderson; Xiaofei Zhang; Lee DeHaan; Jesse Poland","GBS (genotyping-by-sequencing); Genomic selection; Thinopyrum intermedium; Principal Component Analysis (PCA); single nucleotide polymorphism SNP; The Land Institute; quantitative trait loci (QTL); perennial crop; crop domestication; shared data resources; multi-environment","Perennial grains could simultaneously provide food for humans and a host of ecosystem services, including reduced erosion, minimized nitrate leaching, and increased carbon capture. Yet most of the world’s food and feed is supplied by annual grains. Efforts to domesticate intermediate wheatgrass ( Thinopyrumn intermedium , IWG) as a perennial grain crop have been ongoing since the 1980’s. Currently, there are several breeding programs within North America and Europe working toward developing IWG into a viable crop. As new breeding efforts are established to provide a widely adapted crop, questions of how genomic and phenotypic data can be used among sites and breeding programs have emerged. Utilizing five cycles of breeding data that span eight years and two breeding programs, University of Minnesota, St. Paul, MN, and The Land Institute, Salina, KS, we developed genomic selection (GS) models to predict IWG traits. Seven traits were evaluated with free-threshing seed, seed mass, and non-shattering being considered domestication traits while agronomic traits included spike yield, spikelets per inflorescence, plant height, and spike length. We used 6,199 genets - unique, heterozygous, individual plants - that had been profiled with genotyping-by-sequencing, resulting in 23,495 SNP markers to develop GS models. Within cycles, the predictive ability of GS was high, ranging from 0.11 to 0.97. Across-cycle predictions were generally much lower, ranging from -0.22 to 0.76. The prediction ability for domestication traits was higher than agronomic traits, with non-shattering and free threshing prediction abilities ranging from 0.27 to 0.75 whereas spike yield had prediction abilities ranging from -0.22 to 0.26. These results suggest that progress to reduce shattering and increase the percent free-threshing grain can be made irrespective of the location and breeding program. While site-specific programs may be required for agronomic traits, synergies can be achieved in rapidly improving key domestication traits for IWG. As other species are targeted for domestication, these results will aid in rapidly domesticating new crops.",FALSE,FALSE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756949,"dataset_part1.zip",306998,"application/zip","copied","/api/v2/files/1756949/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,TRUE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756943,"dataset_part2.zip",3531313189,"application/zip","copied","/api/v2/files/1756943/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,TRUE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756944,"dataset_part3.zip",3444610169,"application/zip","copied","/api/v2/files/1756944/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,TRUE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756947,"dataset_part4.zip",3237151793,"application/zip","copied","/api/v2/files/1756947/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,TRUE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756948,"dataset_part5.zip",3437899039,"application/zip","copied","/api/v2/files/1756948/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,TRUE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756946,"README.html",631206,"text/html","copied","/api/v2/files/1756946/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,FALSE
"doi:10.5061/dryad.tqjq2bw2t",193714,1756945,"README.md",5261,"","copied","/api/v2/files/1756945/download",37,TRUE,"""stem density"" plant","Plant characteristics drive ontogenetic changes in herbivory damage in a temperate forest","Hiroko Kurokawa; Michio Oguro; Sakino Takayanagi; Masahiro Aiba; Rei Shibata; Makiko Mimura; Hiroshi Yoshimaru; Tohru Nakashizuka","Biological sciences; adult; functional trait; Herbivory; ontogeny; sapling; woody species; plant–herbivore interaction; stem density","Understanding ontogenetic differences in plant defenses and herbivory damage is crucial for obtaining a better understanding of plant life-history strategies, community assembly, and dynamics. Although many studies have compared plant defenses or herbivory damage between ontogenetic stages (e.g., sapling vs. adult), how the effects of plant characteristics on leaf herbivory damage change during plant ontogeny has rarely been examined across species or in a species-rich natural community. To elucidate the effects of plant characteristics, we compared the relationships of leaf herbivory damage with stem density, plant size, and leaf traits between saplings and adults for almost all co-occurring woody species (56 species, ranging from rare to abundant) in a Japanese temperate forest. In most species, adults were larger, fewer in number, and had leaf traits that were potentially less favorable to herbivores (e.g., stronger, or with more phenolics). In contrast, we observed species-specific directions of changes in herbivory damage between adults and saplings with plant phylogeny or density having no clear effect. The relationships between some plant traits and herbivory damage were ontogeny dependent, indicating a shift from chemical to physical defense as plants mature, although most of the species characteristics studied were highly correlated between stages. Such ontogeny-dependent relationships between plant traits and herbivory damage could cause variation in the ontogenetic changes in herbivory damage among species depending on the value of plant traits. Moreover, the direction and magnitude of the effects of ontogenetic differences in species traits on the ontogenetic differences in herbivory damage varied depending on the traits. Together, these factors could have caused the observed ontogenetic changes in herbivory damage among species. Synthesis. Our study demonstrated how relationships between plant characteristics and herbivory damage can change ontogenetically across many coexisting woody species in a forest community, suggesting that plant traits may perform different functions related to herbivory at different ontogenetic stages. This has rarely been considered in previous dualistic comparisons of individual traits and herbivory damage between ontogenetic stages, and it is vital for understanding plant life-history strategies across stages in relationships with herbivores in natural communities.",FALSE,FALSE
"doi:10.5061/dryad.fbg79cnwt",167034,1373294,"metadata.txt",1138,"text/plain","copied","/api/v2/files/1373294/download",37,TRUE,"""leaf dry matter content"" plant","Shoot senescence in perennials of seasonal habitats: Comparative analysis of a large set of species","Tomas Herben; Tereza Mašková; Kristyna Hoskova; Tomas Koubek","Biological sciences; Plant development and life-history traits; senescence pace; senescence shape; Specific leaf area; leaf dry matter content; senescence synchrony; species niche","1. Senescence in plants is a hierarchical process affecting all their body parts from cells to whole organisms. Here we aim to fill the gap between the existing knowledge on leaf senescence and rapidly accumulating evidence on whole-plant senescence by addressing patterns and drivers of shoot senescence of herbaceous plants. This is a key process that determines photosynthetic gain late in the season and economy of soil-borne nutrients in seasonal climate. 2. We present a comparative study of 231 temperate species, ranging from spring ephemeroids to species senescing in late autumn, in a common botanical garden collection, thus minimizing difference in environmental drivers affecting individual species. We assessed senescence by measuring size decline in the later part of the season. 3. There were two main directions of variation in senescence trajectories: rate-date axis, separating early and fast senescing species from late and slowly senescing species, and the shape-asynchrony axis separating species with accelerating and synchronised senescence from non-accelerating senescence asynchronous among individual shoots. While accelerating senescence late in the season can be due to environmental harshness (frost), accelerating senescence early in the season is likely to be an indication of an active process. 4. As expected, rate and shape of shoot senescence were associated both with leaf- and shoot-level traits. Species having leaves with high dry matter content senesced linearly and showed higher asynchrony among individual senescing shoots. Species with larger specific leaf area tended to senesce earlier and faster, and in synchronous and accelerating manner. Tall plants senesced later and in a more synchronous and accelerating manner. 5. Species from different habitats varied in their senescence patterns. We confirmed the hypothesis that forest species postpone their senescence relative to open-habitats species, presumably to boost their photosynthetic balance, but did not confirm the hypothesis that plants from nutrient-poor habitats senesce earlier to retain soil-borne nutrients before the advent of frost. 6. Synthesis. We show that while leaf senescence scales up to contribute to shoot senescence, shoot senescence has its additional independent drivers and is a phenomenon in its own right with clear environmental drivers. ",TRUE,FALSE
"doi:10.5061/dryad.fbg79cnwt",167034,1373295,"README.txt",4477,"text/plain","copied","/api/v2/files/1373295/download",37,TRUE,"""leaf dry matter content"" plant","Shoot senescence in perennials of seasonal habitats: Comparative analysis of a large set of species","Tomas Herben; Tereza Mašková; Kristyna Hoskova; Tomas Koubek","Biological sciences; Plant development and life-history traits; senescence pace; senescence shape; Specific leaf area; leaf dry matter content; senescence synchrony; species niche","1. Senescence in plants is a hierarchical process affecting all their body parts from cells to whole organisms. Here we aim to fill the gap between the existing knowledge on leaf senescence and rapidly accumulating evidence on whole-plant senescence by addressing patterns and drivers of shoot senescence of herbaceous plants. This is a key process that determines photosynthetic gain late in the season and economy of soil-borne nutrients in seasonal climate. 2. We present a comparative study of 231 temperate species, ranging from spring ephemeroids to species senescing in late autumn, in a common botanical garden collection, thus minimizing difference in environmental drivers affecting individual species. We assessed senescence by measuring size decline in the later part of the season. 3. There were two main directions of variation in senescence trajectories: rate-date axis, separating early and fast senescing species from late and slowly senescing species, and the shape-asynchrony axis separating species with accelerating and synchronised senescence from non-accelerating senescence asynchronous among individual shoots. While accelerating senescence late in the season can be due to environmental harshness (frost), accelerating senescence early in the season is likely to be an indication of an active process. 4. As expected, rate and shape of shoot senescence were associated both with leaf- and shoot-level traits. Species having leaves with high dry matter content senesced linearly and showed higher asynchrony among individual senescing shoots. Species with larger specific leaf area tended to senesce earlier and faster, and in synchronous and accelerating manner. Tall plants senesced later and in a more synchronous and accelerating manner. 5. Species from different habitats varied in their senescence patterns. We confirmed the hypothesis that forest species postpone their senescence relative to open-habitats species, presumably to boost their photosynthetic balance, but did not confirm the hypothesis that plants from nutrient-poor habitats senesce earlier to retain soil-borne nutrients before the advent of frost. 6. Synthesis. We show that while leaf senescence scales up to contribute to shoot senescence, shoot senescence has its additional independent drivers and is a phenomenon in its own right with clear environmental drivers. ",TRUE,FALSE
"doi:10.5061/dryad.fbg79cnwt",167034,1373293,"senescence_data.txt",14100,"text/plain","copied","/api/v2/files/1373293/download",37,TRUE,"""leaf dry matter content"" plant","Shoot senescence in perennials of seasonal habitats: Comparative analysis of a large set of species","Tomas Herben; Tereza Mašková; Kristyna Hoskova; Tomas Koubek","Biological sciences; Plant development and life-history traits; senescence pace; senescence shape; Specific leaf area; leaf dry matter content; senescence synchrony; species niche","1. Senescence in plants is a hierarchical process affecting all their body parts from cells to whole organisms. Here we aim to fill the gap between the existing knowledge on leaf senescence and rapidly accumulating evidence on whole-plant senescence by addressing patterns and drivers of shoot senescence of herbaceous plants. This is a key process that determines photosynthetic gain late in the season and economy of soil-borne nutrients in seasonal climate. 2. We present a comparative study of 231 temperate species, ranging from spring ephemeroids to species senescing in late autumn, in a common botanical garden collection, thus minimizing difference in environmental drivers affecting individual species. We assessed senescence by measuring size decline in the later part of the season. 3. There were two main directions of variation in senescence trajectories: rate-date axis, separating early and fast senescing species from late and slowly senescing species, and the shape-asynchrony axis separating species with accelerating and synchronised senescence from non-accelerating senescence asynchronous among individual shoots. While accelerating senescence late in the season can be due to environmental harshness (frost), accelerating senescence early in the season is likely to be an indication of an active process. 4. As expected, rate and shape of shoot senescence were associated both with leaf- and shoot-level traits. Species having leaves with high dry matter content senesced linearly and showed higher asynchrony among individual senescing shoots. Species with larger specific leaf area tended to senesce earlier and faster, and in synchronous and accelerating manner. Tall plants senesced later and in a more synchronous and accelerating manner. 5. Species from different habitats varied in their senescence patterns. We confirmed the hypothesis that forest species postpone their senescence relative to open-habitats species, presumably to boost their photosynthetic balance, but did not confirm the hypothesis that plants from nutrient-poor habitats senesce earlier to retain soil-borne nutrients before the advent of frost. 6. Synthesis. We show that while leaf senescence scales up to contribute to shoot senescence, shoot senescence has its additional independent drivers and is a phenomenon in its own right with clear environmental drivers. ",TRUE,FALSE
"doi:10.5061/dryad.t76hdr86n",266094,2732781,"data_itv_Nov2023.xlsx",117999,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","copied","/api/v2/files/2732781/download",37,TRUE,"""wood density"" plant","Wood density and leaf size jointly predict woody plant growth rates across (but not within) species along a steep precipitation gradient","Alex Fajardo; Andrew Siefert; Daniel Laughlin","Biological sciences; Intraspecific trait variation; leaf size; Patagonia; Plant development and life-history traits; Precipitation gradient; trait-growth relationships; Wood density","1. Functional traits have been proposed to define key dimensions of plant ecological strategies, but we lack consensus on whether traits can accurately predict plant demography. Despite theoretical expectations, it has been challenging to find consistent relationships between functional traits and growth. 2. In this study, we quantified inter- and intraspecific trait variation and individual growth rates of woody plants across a steep moisture gradient that varies 10-fold in annual precipitation (350–3,700 mm) in southern Chile and used a hierarchical Bayesian model to predict growth as a function of trait values. 3. We show that large-leaved species with lower stem tissue density exhibited the fastest growth rates, and these two traits exhibited the highest proportion of interspecific variation. Predictions of growth improved considerably (R2 of the best model increased from 0.28 to 0.49) when species-level multiple traits and their interactions were considered. The inclusion of intraspecific trait variation (ITV), however, did not improve models of growth rate. 4. We found that trait-growth rate relationships were not always consistent across levels of biological organization; relationships observed at the interspecific level did not necessarily hold at the intraspecific level. We found that the relationships between wood density or leaf size and growth were consistent in direction across the precipitation gradient, and the relationships between leaf economics traits and growth were weak and site-specific. 5. Synthesis. Although using more than one functional trait considerably improved growth predictions, wood density and leaf size successfully predicted growth rates across (not within) species, which is consistent with a whole-plant carbon economy. We assert that these two traits are intimately linked and ultimately describe a continuum of plant architecture and carbon economy that covers multiple trait syndromes.",FALSE,FALSE
"doi:10.5061/dryad.t76hdr86n",266094,2732780,"ReadMe_Fajardo_Nov2023.txt",1010,"text/plain","copied","/api/v2/files/2732780/download",37,TRUE,"""wood density"" plant","Wood density and leaf size jointly predict woody plant growth rates across (but not within) species along a steep precipitation gradient","Alex Fajardo; Andrew Siefert; Daniel Laughlin","Biological sciences; Intraspecific trait variation; leaf size; Patagonia; Plant development and life-history traits; Precipitation gradient; trait-growth relationships; Wood density","1. Functional traits have been proposed to define key dimensions of plant ecological strategies, but we lack consensus on whether traits can accurately predict plant demography. Despite theoretical expectations, it has been challenging to find consistent relationships between functional traits and growth. 2. In this study, we quantified inter- and intraspecific trait variation and individual growth rates of woody plants across a steep moisture gradient that varies 10-fold in annual precipitation (350–3,700 mm) in southern Chile and used a hierarchical Bayesian model to predict growth as a function of trait values. 3. We show that large-leaved species with lower stem tissue density exhibited the fastest growth rates, and these two traits exhibited the highest proportion of interspecific variation. Predictions of growth improved considerably (R2 of the best model increased from 0.28 to 0.49) when species-level multiple traits and their interactions were considered. The inclusion of intraspecific trait variation (ITV), however, did not improve models of growth rate. 4. We found that trait-growth rate relationships were not always consistent across levels of biological organization; relationships observed at the interspecific level did not necessarily hold at the intraspecific level. We found that the relationships between wood density or leaf size and growth were consistent in direction across the precipitation gradient, and the relationships between leaf economics traits and growth were weak and site-specific. 5. Synthesis. Although using more than one functional trait considerably improved growth predictions, wood density and leaf size successfully predicted growth rates across (not within) species, which is consistent with a whole-plant carbon economy. We assert that these two traits are intimately linked and ultimately describe a continuum of plant architecture and carbon economy that covers multiple trait syndromes.",TRUE,FALSE
