"source_provider","provider_dataset_id","query_term","title","authors","abstract","source_subjects","field_of_science","storage_size","candidate_score","candidate_keep","candidate_rationale","doi","paper_url","data_links","fetch_chunk","query_source"
"scientific_data","10.1038/sdata.2018.235","2018-11","De novo assembly and annotation of three Leptosphaeria genomes using Oxford Nanopore MinION sequencing","Fabien Dutreux; Corinne Da Silva; Léo d’Agata; Arnaud Couloux; Elise J. Gay; Benjamin Istace; Nicolas Lapalu; Arnaud Lemainque; Juliette Linglin; Benjamin Noel; Patrick Wincker; Corinne Cruaud; Thierry Rouxel; Marie-Hélène Balesdent; Jean-Marc Aury","<jats:title>Abstract</jats:title>
                  <jats:p>
                    <jats:italic>Leptosphaeria maculans</jats:italic>
                    and
                    <jats:italic>Leptosphaeria biglobosa</jats:italic>
                    are ascomycete phytopathogens of
                    <jats:italic>Brassica napus</jats:italic>
                    (oilseed rape, canola). Here we report the complete sequence of three Leptosphaeria genomes (
                    <jats:italic>L. maculans</jats:italic>
                    JN3,
                    <jats:italic>L. maculans</jats:italic>
                    Nz-T4 and
                    <jats:italic>L. biglobosa</jats:italic>
                    G12-14). Nz-T4 and G12-14 genome assemblies were generated
                    <jats:italic>de novo</jats:italic>
                    and the reference JN3 genome assembly was improved using Oxford Nanopore MinION reads. The new assembly of
                    <jats:italic>L. biglobosa</jats:italic>
                    showed the existence of AT rich regions and pointed to a genome compartmentalization previously unsuspected following Illumina sequencing. Moreover nanopore sequencing allowed us to generate a chromosome-level assembly for the
                    <jats:italic>L. maculans</jats:italic>
                    reference isolate, JN3. The genome annotation was supported by integrating conserved proteins and RNA sequencing from Leptosphaeria-infected samples. The newly produced high-quality assemblies and annotations of those three
                    <jats:italic>Leptosphaeria</jats:italic>
                    genomes will allow further studies, notably focused on the tripartite interaction between
                    <jats:italic>L. maculans</jats:italic>
                    ,
                    <jats:italic>L. biglobosa</jats:italic>
                    and oilseed rape. The discovery of as yet unknown effectors will notably allow progress in
                    <jats:italic>B. napus</jats:italic>
                    breeding towards
                    <jats:italic>L. maculans</jats:italic>
                    resistance.
                  </jats:p>",,,,-29,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=4","10.1038/sdata.2018.235","https://doi.org/10.1038/sdata.2018.235",,"2018-11","crossref"
"scientific_data","10.1038/s41597-018-0002-5","2018-11","Author Correction: Imaging and clinical data archive for head and neck squamous cell carcinoma patients treated with radiotherapy","Aaron J. Grossberg; Abdallah S. R. Mohamed; Hesham Elhalawani; William C. Bennett; Kirk E. Smith; Tracy S. Nolan; Bowman Williams; Sasikarn Chamchod; Jolien Heukelom; Michael E. Kantor; Theodora Browne; Katherine A. Hutcheson; G. Brandon Gunn; Adam S. Garden; William H. Morrison; Steven J. Frank; David I. Rosenthal; John B. Freymann; Clifton D. Fuller","<jats:p>In the original version of the Data Descriptor the surname of author Hesham Elhalawani was misspelled. This has now been corrected in the HTML and PDF versions.</jats:p>",,,,-16,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/s41597-018-0002-5","https://doi.org/10.1038/s41597-018-0002-5",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.251","2018-11","A dataset of clinically generated visual questions and answers about radiology images","Jason J. Lau; Soumya Gayen; Asma Ben Abacha; Dina Demner-Fushman","<jats:title>Abstract</jats:title>
                  <jats:p>Radiology images are an essential part of clinical decision making and population screening, e.g., for cancer. Automated systems could help clinicians cope with large amounts of images by answering questions about the image contents. An emerging area of artificial intelligence, Visual Question Answering (VQA) in the medical domain explores approaches to this form of clinical decision support. Success of such machine learning tools hinges on availability and design of collections composed of medical images augmented with question-answer pairs directed at the content of the image. We introduce VQA-RAD, the first manually constructed dataset where clinicians asked naturally occurring questions about radiology images and provided reference answers. Manual categorization of images and questions provides insight into clinically relevant tasks and the natural language to phrase them. Evaluating with well-known algorithms, we demonstrate the rich quality of this dataset over other automatically constructed ones. We propose VQA-RAD to encourage the community to design VQA tools with the goals of improving patient care.</jats:p>",,,,-19,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=3","10.1038/sdata.2018.251","https://doi.org/10.1038/sdata.2018.251",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.244","2018-11","X-ray computed microtomography of Megachirella wachtleri","Tiago R. Simões; Michael W. Caldwell; Mateusz Tałanda; Massimo Bernardi; Alessandro Palci; Oksana Vernygora; Federico Bernardini; Lucia Mancini; Randall L. Nydam","<jats:title>Abstract</jats:title><jats:p>Understanding the origin and early evolution of squamates has been a considerable challenge given the extremely scarce fossil record of early squamates and their poor degree of preservation. In order to overcome those limitations, we conducted high-resolution X-ray computed tomography (CT) studies on the fossil reptile <jats:italic>Megachirella wachtleri</jats:italic> (Middle Triassic, northern Italy), which revealed an important set of features indicating this is the oldest known fossil squamate in the world, predating the previous oldest record by ca. 75 million years. We also compiled a new phylogenetic data set comprising a large sample of diapsid reptiles (including morphological and molecular data) to investigate the phylogenetic relationships of early squamates and other reptile groups along with the divergence time of those lineages. The re-description of <jats:italic>Megachirella</jats:italic> and a new phylogenetic hypothesis of diapsid relationships are presented in a separate study. Here we present the data descriptors for the tomographic scans of <jats:italic>Megachirella,</jats:italic> which holds fundamental information to our understanding on the early evolution of one of the largest vertebrate groups on Earth today.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/sdata.2018.244","https://doi.org/10.1038/sdata.2018.244",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.242","2018-11","Top soil physical and chemical properties in Kazakhstan across a north-south gradient","Vadim Yapiyev; Charles P. Gilman; Tolganay Kabdullayeva; Akmaral Suleimenova; Aizhan Shagadatova; Azat Duisembay; Sanzhar Naizabekov; Saule Mussurova; Kamilya Sydykova; Ilyas Raimkulov; Ilyas Kabimoldayev; Ainagul Abdrakhmanova; Symbat Omarkulova; Dastan Nurmukhambetov; Aliya Kudarova; Daniyar Malgazhdar; Christian Schönbach; Vassilis Inglezakis","<jats:title>Abstract</jats:title><jats:p>Kazakhstan’s soil properties have yet to be comprehensively characterized. We sampled 40 sites consisting of ten major soil types at spring (wet) and late-summer (dry) seasons. The sample locations range from semi-arid to arid with an annual mean air temperature from 1.2 to 10.7 °C and annual precipitation from less than 200 to around 400 mm. Overall topsoil total (STC), organic (SOC), and inorganic (SIC) carbon did not change significantly between spring and late summer. STC and SOC show a wave like pattern from north to south with two maxima in northern and southern Kazakhstan and one minimum in central Kazakhstan. With a few exceptions SIC content at northern sites is generally low, whereas at Lake Balkhash SIC can exceed 75% of STC. Independent of the seasons, SOC significantly differed among soil types. Total nitrogen content distribution among our sampling sites followed a similar pattern as SOC with significant differences between soil types occurring in northern, central and southern Kazakhstan.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.242","https://doi.org/10.1038/sdata.2018.242",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.250","2018-11","A longitudinal plasma lipidomics dataset from children who developed islet autoimmunity and type 1 diabetes","Santosh Lamichhane; Linda Ahonen; Thomas Sparholt Dyrlund; Heli Siljander; Heikki Hyöty; Jorma Ilonen; Jorma Toppari; Riitta Veijola; Tuulia Hyötyläinen; Mikael Knip; Matej Orešič","<jats:title>Abstract</jats:title><jats:p>Early prediction and prevention of type 1 diabetes (T1D) are currently unmet medical needs. Previous metabolomics studies suggest that children who develop T1D are characterised by a distinct metabolic profile already detectable during infancy, prior to the onset of islet autoimmunity. However, the specificity of persistent metabolic disturbances in relation T1D development has not yet been established. Here, we report a longitudinal plasma lipidomics dataset from (1) 40 children who progressed to T1D during follow-up, (2) 40 children who developed single islet autoantibody but did not develop T1D and (3) 40 matched controls (6 time points: 3, 6, 12, 18, 24 and 36 months of age). This dataset may help other researchers in studying age-dependent progression of islet autoimmunity and T1D as well as of the age-dependence of lipidomic profiles in general. Alternatively, this dataset could more broadly used for the development of methods for the analysis of longitudinal multivariate data.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/sdata.2018.250","https://doi.org/10.1038/sdata.2018.250",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.263","2018-11","Generation and quality control of lipidomics data for the alzheimer’s disease neuroimaging initiative cohort","Dinesh Kumar Barupal; Sili Fan; Benjamin Wancewicz; Tomas Cajka; Michael Sa; Megan R. Showalter; Rebecca Baillie; Jessica D. Tenenbaum; Gregory Louie; Rima Kaddurah-Daouk; Oliver Fiehn","<jats:title>Abstract</jats:title><jats:p>Alzheimer’s disease (AD) is a major public health priority with a large socioeconomic burden and complex etiology. The Alzheimer Disease Metabolomics Consortium (ADMC) and the Alzheimer Disease Neuroimaging Initiative (ADNI) aim to gain new biological insights in the disease etiology. We report here an untargeted lipidomics of serum specimens of 806 subjects within the ADNI1 cohort (188 AD, 392 mild cognitive impairment and 226 cognitively normal subjects) along with 83 quality control samples. Lipids were detected and measured using an ultra-high-performance liquid chromatography quadruple/time-of-flight mass spectrometry (UHPLC-QTOF MS) instrument operated in both negative and positive electrospray ionization modes. The dataset includes a total 513 unique lipid species out of which 341 are known lipids. For over 95% of the detected lipids, a relative standard deviation of better than 20% was achieved in the quality control samples, indicating high technical reproducibility. Association modeling of this dataset and available clinical, metabolomics and drug-use data will provide novel insights into the AD etiology. These datasets are available at the ADNI repository at<jats:ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""http://adni.loni.usc.edu/"">http://adni.loni.usc.edu/</jats:ext-link></jats:p>",,,,-22,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=3","10.1038/sdata.2018.263","https://doi.org/10.1038/sdata.2018.263",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.270","2018-11","In-vivo probabilistic atlas of human thalamic nuclei based on diffusion- weighted magnetic resonance imaging","Elena Najdenovska; Yasser Alemán-Gómez; Giovanni Battistella; Maxime Descoteaux; Patric Hagmann; Sebastien Jacquemont; Philippe Maeder; Jean-Philippe Thiran; Eleonora Fornari; Meritxell Bach Cuadra","<jats:title>Abstract</jats:title>
                  <jats:p>The thalamic nuclei are involved in many neurodegenerative diseases and therefore, their identification is of key importance in numerous clinical treatments. Automated segmentation of thalamic subparts is currently achieved by exploring diffusion-weighted magnetic resonance imaging (DW-MRI), but in absence of such data, atlas-based segmentation can be used as an alternative. Currently, there is a limited number of available digital atlases of the thalamus. Moreover, all atlases are created using a few subjects only, thus are prone to errors due to the inter-subject variability of the thalamic morphology. In this work, we present a probabilistic atlas of anatomical subparts of the thalamus built upon a relatively large dataset where the individual thalamic parcellation was done by employing a recently proposed automatic diffusion-based clustering method. Our analyses, comparing the segmentation performance between the atlas-based and the clustering method, demonstrate the ability of the provided atlas to substitute the automated diffusion-based subdivision in the individual space when the DW-MRI is not available.</jats:p>",,,,-22,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=3","10.1038/sdata.2018.270","https://doi.org/10.1038/sdata.2018.270","10.5281/zenodo.1253021, 10.5281/zenodo.1405484","2018-11","crossref"
"scientific_data","10.1038/sdata.2018.247","2018-11","Transcriptome profiling in the spathe of Anthurium andraeanum ‘Albama’ and its anthocyanin-loss mutant ‘Xueyu’","Zhiying Li; Jiabin Wang; Yunliu Fu; Yu Gao; Hunzhen Lu; Li Xu","<jats:title>Abstract</jats:title><jats:p><jats:italic>Anthurium andraeanum</jats:italic> is a popular tropical ornamental plant. Its spathes are brilliantly coloured due to variable anthocyanin contents. To examine the mechanisms that control anthocyanin biosynthesis, we sequenced the spathe transcriptomes of ‘Albama’, a red-spathed cultivar of <jats:italic>A. andraeanum</jats:italic>, and ‘Xueyu’, its anthocyanin-loss mutant. Both long reads and short reads were sequenced. Long read sequencing produced 805,869 raw reads, resulting in 83,073 high-quality transcripts. Short read sequencing produced 347.79 M reads, and the subsequent assembly resulted in 111,674 unigenes. High-quality transcripts and unigenes were quantified using the short reads, and differential expression analysis was performed between ‘Albama’ and ‘Xueyu’. Obtaining high-quality, full-length transcripts enabled the detection of long transcript structures and transcript variants. These data provide a foundation to elucidate the mechanisms regulating the biosynthesis of anthocyanin in <jats:italic>A. andraeanum.</jats:italic></jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/sdata.2018.247","https://doi.org/10.1038/sdata.2018.247","10.6084/m9.figshare.7012238","2018-11","crossref"
"scientific_data","10.1038/sdata.2018.254","2018-11","PaleoClim, high spatial resolution paleoclimate surfaces for global land areas","Jason L. Brown; Daniel J. Hill; Aisling M. Dolan; Ana C. Carnaval; Alan M. Haywood","<jats:title>Abstract</jats:title><jats:p>High-resolution, easily accessible paleoclimate data are essential for environmental, evolutionary, and ecological studies. The availability of bioclimatic layers derived from climatic simulations representing conditions of the Late Pleistocene and Holocene has revolutionized the study of species responses to Late Quaternary climate change. Yet, integrative studies of the impacts of climate change in the Early Pleistocene and Pliocene – periods in which recent speciation events are known to concentrate – have been hindered by the limited availability of downloadable, user-friendly climatic descriptors. Here we present PaleoClim, a free database of downscaled paleoclimate outputs at 2.5-minute resolution (~5 km at equator) that includes surface temperature and precipitation estimates from snapshot-style climate model simulations using HadCM3, a version of the UK Met Office Hadley Centre General Circulation Model. As of now, the database contains climatic data for three key time periods spanning from 3.3 to 0.787 million years ago: the Marine Isotope Stage 19 (MIS19) in the Pleistocene (~787 ka), the mid-Pliocene Warm Period (~3.264–3.025 Ma), and MIS M2 in the Late Pliocene (~3.3 Ma).</jats:p>",,,,-6,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=1","10.1038/sdata.2018.254","https://doi.org/10.1038/sdata.2018.254",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.255","2018-11","Combined RNA-seq and RAT-seq mapping of long noncoding RNAs in pluripotent reprogramming","Zhonghua Du; Lin Jia; Yichen Wang; Cong Wang; Xue Wen; Jingcheng Chen; Yanbo Zhu; Dehai Yu; Lei Zhou; Naifei Chen; Shilin Zhang; Ilkay Celik; Ferhat Ay; Sujun Gao; Songling Zhang; Wei Li; Andrew R. Hoffman; Jiuwei Cui; Ji-Fan Hu","<jats:title>Abstract</jats:title><jats:p>Pluripotent stem cells hold great investigative potential for developmental biology and regenerative medicine. Recent studies suggest that long noncoding RNAs (lncRNAs) may function as key regulators of the maintenance and the lineage differentiation of stem cells. However, the underlying mechanisms by which lncRNAs affect the reprogramming process of somatic cells into pluripotent cells remain largely unknown. Using fibroblasts and induced pluripotent stem cells (iPSCs) at different stages of reprogramming, we performed RNA transcriptome sequencing (RNA-Seq) to identify lncRNAs that are differentially-expressed in association with pluripotency. An RNA reverse transcription-associated trap sequencing (RAT-seq) approach was then utilized to generate a database to map the regulatory element network for lncRNA candidates. Integration of these datasets can facilitate the identification of functional lncRNAs that are associated with reprogramming. Identification of lncRNAs that regulate pluripotency may lead to new strategies for enhancing iPSC induction in regenerative medicine.</jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/sdata.2018.255","https://doi.org/10.1038/sdata.2018.255",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.241","2018-11","High content organelle trafficking enables disease state profiling as powerful tool for disease modelling","Arun Pal; Hannes Glaß; Marcel Naumann; Nicole Kreiter; Julia Japtok; Ronny Sczech; Andreas Hermann","<jats:title>Abstract</jats:title><jats:p>Neurodegenerative diseases pose a complex field with various neuronal subtypes and distinct differentially affected intra-neuronal compartments. Modelling of neurodegeneration requires faithful <jats:italic>in vitro</jats:italic> separation of axons and dendrites, their distal and proximal compartments as well as organelle tracking with defined retrograde <jats:italic>versus</jats:italic> anterograde directionality. We use microfluidic chambers to achieve compartmentalization and established high throughput live organelle imaging at standardized distal and proximal axonal readout sites in iPSC-derived spinal motor neuron cultures from human amyotrophic lateral sclerosis patients to study trafficking phenotypes of potential disease relevance. Our semi-automated pipeline of organelle tracking with FIJI and KNIME yields quantitative, multiparametric high content phenotypic signatures of organelle morphology and their trafficking in axons. We provide here the resultant large datasets to enable systemic signature interrogations for comprehensive and predictive disease modelling, mechanistic dissection and secondary hit validation (e.g. drug screens, genetic screens). Due to the nearly complete coverage of analysed motility events, our quantitative method yields a bias-free statistical power superior over common analyses of a handful of manual kymographs.</jats:p>",,,,-19,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=3","10.1038/sdata.2018.241","https://doi.org/10.1038/sdata.2018.241",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.259","2018-11","A data citation roadmap for scientific publishers","Helena Cousijn; Amye Kenall; Emma Ganley; Melissa Harrison; David Kernohan; Thomas Lemberger; Fiona Murphy; Patrick Polischuk; Simone Taylor; Maryann Martone; Tim Clark","<jats:title>Abstract</jats:title>
                  <jats:p>This article presents a practical roadmap for scholarly publishers to implement data citation in accordance with the Joint Declaration of Data Citation Principles (JDDCP), a synopsis and harmonization of the recommendations of major science policy bodies. It was developed by the Publishers Early Adopters Expert Group as part of the Data Citation Implementation Pilot (DCIP) project, an initiative of FORCE11.org and the NIH BioCADDIE program. The structure of the roadmap presented here follows the “life of a paper” workflow and includes the categories Pre-submission, Submission, Production, and Publication. The roadmap is intended to be publisher-agnostic so that all publishers can use this as a starting point when implementing JDDCP-compliant data citation. Authors reading this roadmap will also better know what to expect from publishers and how to enable their own data citations to gain maximum impact, as well as complying with what will become increasingly common funder mandates on data transparency.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.259","https://doi.org/10.1038/sdata.2018.259",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.252","2018-11","RNA-seq transcriptomic profiling of crassulacean acid metabolism pathway in Dendrobium catenatum","Long-Hai Zou; Xiao Wan; Hua Deng; Bao-Qiang Zheng; Bai-Jun Li; Yan Wang","<jats:title>Abstract</jats:title><jats:p>The regulation of crassulacean acid metabolism (CAM) pathway has recently become a topic of intensive research and has been explored in terms of several aspects, including phylogenetics, genomics, and transcriptomics. Orchidaceae, which contains approximately 9,000 CAM species, is one of the largest lineages using this special photosynthetic pathway. However, no comprehensive transcriptomic profiling focused on CAM regulation in orchid species had previously been performed. In this report, we present two Illumina RNA-seq datasets, including a total of 24 mature leaf samples with 844.4 million reads, from <jats:italic>Dendrobium catenatum</jats:italic> (Orchidaceae), a facultative CAM species. The first dataset was generated from a time-course experiment based on the typical CAM phases in a diel. The second was derived from an experiment on drought stress and stress removal. A series of quality assessments were conducted to verify the reliability of the datasets. These transcriptomic profiling datasets will be useful to explore and understand the essence of CAM regulation.</jats:p>",,,,-5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/sdata.2018.252","https://doi.org/10.1038/sdata.2018.252","10.6084/m9.figshare.7040333, 10.6084/m9.figshare.7040342, 10.6084/m9.figshare.7041725","2018-11","crossref"
"scientific_data","10.1038/sdata.2018.258","2018-11","A reference set of curated biomedical data and metadata from clinical case reports","J. Harry Caufield; Yijiang Zhou; Anders O. Garlid; Shaun P. Setty; David A. Liem; Quan Cao; Jessica M. Lee; Sanjana Murali; Sarah Spendlove; Wei Wang; Li Zhang; Yizhou Sun; Alex Bui; Henning Hermjakob; Karol E. Watson; Peipei Ping","<jats:title>Abstract</jats:title><jats:p>Clinical case reports (CCRs) provide an important means of sharing clinical experiences about atypical disease phenotypes and new therapies. However, published case reports contain largely unstructured and heterogeneous clinical data, posing a challenge to mining relevant information. Current indexing approaches generally concern document-level features and have not been specifically designed for CCRs. To address this disparity, we developed a standardized metadata template and identified text corresponding to medical concepts within 3,100 curated CCRs spanning 15 disease groups and more than 750 reports of rare diseases. We also prepared a subset of metadata on reports on selected mitochondrial diseases and assigned ICD-10 diagnostic codes to each. The resulting resource, Metadata Acquired from Clinical Case Reports (MACCRs), contains text associated with high-level clinical concepts, including demographics, disease presentation, treatments, and outcomes for each report. Our template and MACCR set render CCRs more findable, accessible, interoperable, and reusable (FAIR) while serving as valuable resources for key user groups, including researchers, physician investigators, clinicians, data scientists, and those shaping government policies for clinical trials.</jats:p>",,,,-24,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=3","10.1038/sdata.2018.258","https://doi.org/10.1038/sdata.2018.258","10.5061/dryad.r36cn90","2018-11","crossref"
"scientific_data","10.1038/sdata.2018.253","2018-11","Finding a sensible approach to sensitive data",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.253","https://doi.org/10.1038/sdata.2018.253",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.237","2018-11","Phase contrast time-lapse microscopy datasets with automated and manual cell tracking annotations","Dai Fei Elmer Ker; Sungeun Eom; Sho Sanami; Ryoma Bise; Corinne Pascale; Zhaozheng Yin; Seung-il Huh; Elvira Osuna-Highley; Silvina N. Junkers; Casey J. Helfrich; Peter Yongwen Liang; Jiyan Pan; Soojin Jeong; Steven S. Kang; Jinyu Liu; Ritchie Nicholson; Michael F. Sandbothe; Phu T. Van; Anan Liu; Mei Chen; Takeo Kanade; Lee E. Weiss; Phil G. Campbell","<jats:title>Abstract</jats:title><jats:p>Phase contrast time-lapse microscopy is a non-destructive technique that generates large volumes of image-based information to quantify the behaviour of individual cells or cell populations. To guide the development of algorithms for computer-aided cell tracking and analysis, 48 time-lapse image sequences, each spanning approximately 3.5 days, were generated with accompanying ground truths for C2C12 myoblast cells cultured under 4 different media conditions, including with fibroblast growth factor 2 (FGF2), bone morphogenetic protein 2 (BMP2), FGF2 + BMP2, and control (no growth factor). The ground truths generated contain information for tracking at least 3 parent cells and their descendants within these datasets and were validated using a two-tier system of manual curation. This comprehensive, validated dataset will be useful in advancing the development of computer-aided cell tracking algorithms and function as a benchmark, providing an invaluable opportunity to deepen our understanding of individual and population-based cell dynamics for biomedical research.</jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/sdata.2018.237","https://doi.org/10.1038/sdata.2018.237",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.245","2018-11","Brain metastasis DNA methylomes, a novel resource for the identification of biological and clinical features","Matthew P. Salomon; Javier I. J. Orozco; James S. Wilmott; Parvinder Hothi; Ayla O. Manughian-Peter; Charles S. Cobbs; Richard A. Scolyer; Dave S. B. Hoon; Diego M. Marzese","<jats:title>Abstract</jats:title><jats:p>Brain metastases (BM) are one the most lethal and poorly managed clinical complications in cancer patients. These secondary tumors represent the most common intracranial neoplasm in adults, most frequently originating from lung cancer, breast cancer, and cutaneous melanoma. In primary brain tumors, such as gliomas, recent advances in DNA methylation profiling have allowed for a comprehensive molecular classification. Such data provide prognostic information, in addition to helping predict patient response to specific systemic therapies. However, epigenetic alterations of metastatic brain tumors with specific biological and translational relevance still require much further exploration. Using the widely employed Illumina Infinium HumanMethylation 450K platform, we have generated a cohort of genome-wide DNA methylomes from ninety-six needle-dissected BM specimens from patients with lung cancer, breast cancer, and cutaneous melanoma with clinical, pathological, and demographic annotations. This resource offers an unprecedented and unique opportunity to identify novel DNA methylation features influencing the behavior of brain metastasis, and thus accelerate the discovery of BM-specific theranostic epigenetic alterations.</jats:p>",,,,-21,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=3","10.1038/sdata.2018.245","https://doi.org/10.1038/sdata.2018.245",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.266","2018-11","Transcriptomic study of Herpes simplex virus type-1 using full-length sequencing techniques","Zsolt Boldogkői; Attila Szűcs; Zsolt Balázs; Donald Sharon; Michael Snyder; Dóra Tombácz","<jats:title>Abstract</jats:title><jats:p>Herpes simplex virus type-1 (HSV-1) is a human pathogenic member of the <jats:italic>Alphaherpesvirinae</jats:italic> subfamily of herpesviruses. The HSV-1 genome is a large double-stranded DNA specifying about 85 protein coding genes. The latest surveys have demonstrated that the HSV-1 transcriptome is much more complex than it had been thought before. Here, we provide a long-read sequencing dataset, which was generated by using the RSII and Sequel systems from Pacific Biosciences (PacBio), as well as MinION sequencing system from Oxford Nanopore Technologies (ONT). This dataset contains 39,096 reads of inserts (ROIs) mapped to the HSV-1 genome (X14112) in RSII sequencing, while Sequel sequencing yielded 77,851 ROIs. The MinION cDNA sequencing altogether resulted in 158,653 reads, while the direct RNA-seq produced 16,516 reads. This dataset can be utilized for the identification of novel HSV RNAs and transcripts isoforms, as well as for the comparison of the quality and length of the sequencing reads derived from the currently available long-read sequencing platforms. The various library preparation approaches can also be compared with each other.</jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/sdata.2018.266","https://doi.org/10.1038/sdata.2018.266",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.246","2018-11","A global dataset of air temperature derived from satellite remote sensing and weather stations","Josh Hooker; Gregory Duveiller; Alessandro Cescatti","<jats:title>Abstract</jats:title>
                  <jats:p>Air temperature at 2 m above the land surface is a key variable used to assess climate change. However, observations of air temperature are typically only available from a limited number of weather stations distributed mainly in developed countries, which in turn may often report time series with missing values. As a consequence, the record of air temperature observations is patchy in both space and time. Satellites, on the other hand, measure land surface temperature continuously in both space and time. In order to combine the relative strengths of surface and satellite temperature records, we develop a dataset in which monthly air temperature is predicted from monthly land surface temperature for the years 2003 to 2016, using a statistical model that incorporates information on geographic and climatic similarity. We expect this dataset to be useful for various applications involving climate monitoring and land-climate interactions.</jats:p>",,,,-4,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=2; exclude_hits=1","10.1038/sdata.2018.246","https://doi.org/10.1038/sdata.2018.246",,"2018-11","crossref"
"scientific_data","10.1038/sdata.2018.262","2018-11","Complementary proteomics strategies capture an ataxin-1 interactome in Neuro-2a cells","Sunyuan Zhang; Nicholas A. Williamson; Marie A. Bogoyevitch","<jats:title>Abstract</jats:title><jats:p>Ataxin-1 mutation, arising from a polyglutamine (polyQ) tract expansion, is the underlying genetic cause of the late-onset neurodegenerative disease <jats:underline>S</jats:underline>pino<jats:underline>c</jats:underline>erebellar <jats:underline>a</jats:underline>taxia type <jats:underline>1</jats:underline> (SCA1). To identify protein partners of polyQ-ataxin-1 in neuronal cells under control or stress conditions, here we report our complementary proteomics strategies of proximity-dependent biotin identification (BioID) and affinity purification (via GFP-Trap pulldown) in Neuro-2a cells expressing epitope-tagged forms of ataxin-1[85Q]. These approaches allowed our enrichment of proximal proteins and interacting partners, respectively, with the subsequent protein identification performed by liquid chromatography-MS/MS. Background proteins, not dependent on the presence of the polyQ-ataxin-1 protein, were additionally defined by their endogenous biotinylation (for the BioID protocol) or by their non-specific interaction with GFP only (in the GFP-Trap protocol). All datasets were generated from biological replicates. Following the removal of the identified background proteins from the acquired protein lists, our experimental design has captured a comprehensive polyQ-ataxin-1 proximal and direct protein partners under normal and stress conditions. Data are available via ProteomeXchange, with identifier PXD010352.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/sdata.2018.262","https://doi.org/10.1038/sdata.2018.262",,"2018-11","crossref"
