transect_id,plot,individual,herbivory
Spruce.Lodge.West,4,2,0
Spruce.Lodge.West,4,2,8
Spruce.Lodge.West,4,2,5
Spruce.Lodge.West,4,2,0
Spruce.Lodge.West,4,3,1
Spruce.Lodge.West,4,4,1
Spruce.Lodge.West,4,4,1
Spruce.Lodge.West,4,5,2
Spruce.Lodge.West,4,5,0
Spruce.Lodge.West,4,5,0
Spruce.Lodge.West,4,5,0
Spruce.Lodge.West,5,1,4
Spruce.Lodge.West,5,1,2
Spruce.Lodge.West,5,1,20
Spruce.Lodge.West,5,2,5
Spruce.Lodge.West,5,2,0
Spruce.Lodge.West,5,2,12
Spruce.Lodge.West,5,2,0
Spruce.Lodge.West,5,3,1
Spruce.Lodge.West,5,3,0
Spruce.Lodge.West,5,3,95
Spruce.Lodge.West,5,4,1
Spruce.Lodge.West,5,4,18
Spruce.Lodge.West,5,5,0
Spruce.Lodge.West,5,5,10
Spruce.Lodge.West,5,5,2
Spruce.Lodge.West,5,5,1
Succession.West,1,1,0
Succession.West,1,1,0
Succession.West,1,1,0
Succession.West,1,2,1
Succession.West,1,2,3
Succession.West,1,2,3
Succession.West,1,2,95
Succession.West,1,2,95
Succession.West,1,3,0
Succession.West,1,3,0
Succession.West,1,3,0
Succession.West,1,3,0
Succession.West,1,4,1
Succession.West,1,4,0
Succession.West,1,4,0
Succession.West,1,4,0
Succession.West,1,4,0
Succession.West,1,4,95
Succession.West,1,4,95
Succession.West,1,4,95
Succession.West,1,5,1
Succession.West,1,5,1
Succession.West,1,5,1
Succession.West,1,5,2
Succession.West,1,5,0
Succession.West,1,5,0
Succession.West,1,5,0
Succession.West,1,5,0
Succession.West,1,5,95
Succession.West,2,1,1
Succession.West,2,1,0
Succession.West,2,2,0
Succession.West,2,2,0
Succession.West,2,2,0
Succession.West,2,2,10
Succession.West,2,3,0
Succession.West,2,3,0
Succession.West,2,4,3
Succession.West,2,4,0
Succession.West,2,4,95
Succession.West,2,5,1
Succession.West,2,5,2
Succession.West,2,5,10
Succession.West,3,1,0
Succession.West,3,1,0
Succession.West,3,1,30
Succession.West,3,2,1
Succession.West,3,2,1
Succession.West,3,2,0
Succession.West,3,2,0
Succession.West,3,3,5
Succession.West,3,3,95
Succession.West,3,4,0
Succession.West,3,5,0
Succession.West,3,5,0
Succession.West,3,5,0
Succession.West,3,5,1
Succession.West,4,1,7
Succession.West,4,1,10
Succession.West,4,1,5
Succession.West,4,1,0
Succession.West,4,1,0
Succession.West,4,1,1
Succession.West,4,2,2
Succession.West,4,2,2
Succession.West,4,2,1
Succession.West,4,2,1
Succession.West,4,2,0
Succession.West,4,2,3
Succession.West,4,3,3
Succession.West,4,3,1
Succession.West,4,3,1
Succession.West,4,3,1
Succession.West,4,3,0
Succession.West,4,3,10
Succession.West,4,3,15
Succession.West,4,3,4
Succession.West,4,4,1
Succession.West,4,4,1
Succession.West,4,4,2
Succession.West,4,4,2
Succession.West,4,4,0
Succession.West,4,5,2
Succession.West,4,5,0
Succession.West,4,5,0
Succession.West,4,5,0
Succession.West,4,5,3
Succession.West,5,1,0
Succession.West,5,1,0
Succession.West,5,1,3
Succession.West,5,1,3
Succession.West,5,2,1
Succession.West,5,2,1
Succession.West,5,2,0
Succession.West,5,2,0
Succession.West,5,2,0
Succession.West,5,3,0
Succession.West,5,3,0
Succession.West,5,3,0
Succession.West,5,4,1
Succession.West,5,4,4
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,4,0
Succession.West,5,5,3
Succession.West,5,5,1
Succession.West,5,5,0
Succession.West,5,5,2
Succession.West,5,5,20
Succession.East,1,1,0
Succession.East,1,1,1
Succession.East,1,1,1
Succession.East,1,1,6
Succession.East,1,2,2
Succession.East,1,2,1
Succession.East,1,2,1
Succession.East,1,3,2
Succession.East,1,3,0
Succession.East,1,3,0
Succession.East,1,3,7
Succession.East,1,1,0
Succession.East,1,1,0
Succession.East,1,1,2
Succession.East,1,2,0
Succession.East,1,2,0
Succession.East,1,2,0
Succession.East,1,3,0
Succession.East,1,3,0
Succession.East,1,3,95
Succession.East,1,4,0
Succession.East,1,4,0
Succession.East,1,4,1
Succession.East,1,5,0
Succession.East,1,5,1
Succession.East,1,5,0
Succession.East,2,1,0
Succession.East,2,1,40
Succession.East,2,2,3
Succession.East,2,2,0
Succession.East,2,2,0
Succession.East,2,3,0
Succession.East,2,3,0
Succession.East,2,3,0
Succession.East,2,3,2
Succession.East,2,4,0
Succession.East,2,4,0
Succession.East,2,4,1
Succession.East,2,5,0
Succession.East,2,5,1
Succession.East,2,5,0
Succession.East,3,1,0
Succession.East,3,1,0
Succession.East,3,1,30
Succession.East,3,2,2
Succession.East,3,2,4
Succession.East,3,2,10
Succession.East,3,3,0
Succession.East,3,3,2
Succession.East,3,3,0
Succession.East,3,3,4
Succession.East,3,4,0
Succession.East,3,4,2
Succession.East,3,4,3
Succession.East,3,4,1
Succession.East,3,5,1
Succession.East,3,5,15
Succession.East,3,5,1
Succession.East,4,1,1
Succession.East,4,1,1
Succession.East,4,1,0
Succession.East,4,1,0
Succession.East,4,2,0
Succession.East,4,2,0
Succession.East,4,2,0
Succession.East,4,3,0
Succession.East,4,3,1
Succession.East,4,3,1
Succession.East,4,3,6
Succession.East,4,4,2
Succession.East,4,4,1
Succession.East,4,4,1
Succession.East,4,5,2
Succession.East,4,5,0
Succession.East,4,5,0
Succession.East,4,5,7
Succession.East,5,1,95
Succession.East,5,1,95
Succession.East,5,1,0
Succession.East,5,2,0
Succession.East,5,2,0
Succession.East,5,2,4
Succession.East,5,3,0
Succession.East,5,3,2
Succession.East,5,3,3
Succession.East,5,4,0
Succession.East,5,4,1
Succession.East,5,4,0
Succession.East,5,5,0
Succession.East,5,5,0
Succession.East,5,5,8
Water.Tower.South,1,1,0
Water.Tower.South,1,1,0
Water.Tower.South,1,1,0
Water.Tower.South,1,1,1
Water.Tower.South,1,1,1
Water.Tower.South,1,2,1
Water.Tower.South,1,3,10
Water.Tower.South,1,3,2
Water.Tower.South,1,3,0
Water.Tower.South,1,3,0
Water.Tower.South,1,3,3
Water.Tower.South,1,4,1
Water.Tower.South,1,4,1
Water.Tower.South,1,4,0
Water.Tower.South,1,4,0
Water.Tower.South,1,4,0
Water.Tower.South,1,5,2
Water.Tower.South,1,5,1
Water.Tower.South,2,1,1
Water.Tower.South,2,1,45
Water.Tower.South,2,1,95
Water.Tower.South,2,2,0
Water.Tower.South,2,2,20
Water.Tower.South,2,2,0
Water.Tower.South,2,2,65
Water.Tower.South,2,3,0
Water.Tower.South,2,3,3
Water.Tower.South,2,4,0
Water.Tower.South,2,4,0
Water.Tower.South,2,4,0
Water.Tower.South,2,5,1
Water.Tower.South,2,5,0
Water.Tower.South,3,1,0
Water.Tower.South,3,1,20
Water.Tower.South,3,1,0
Water.Tower.South,3,2,10
Water.Tower.South,3,2,0
Water.Tower.South,3,2,0
Water.Tower.South,3,3,2
Water.Tower.South,3,4,0
Water.Tower.South,3,4,0
Water.Tower.South,3,4,0
Water.Tower.South,3,4,1
Water.Tower.South,3,5,1
Water.Tower.South,3,5,0
Water.Tower.South,3,5,0
Water.Tower.South,3,5,0
Water.Tower.South,4,1,1
Water.Tower.South,4,1,1
Water.Tower.South,4,1,1
Water.Tower.South,4,2,0
Water.Tower.South,4,2,0
Water.Tower.South,4,2,0
Water.Tower.South,4,3,0
Water.Tower.South,4,3,1
Water.Tower.South,4,4,3
Water.Tower.South,4,4,0
Water.Tower.South,4,4,0
Water.Tower.South,4,5,0
Water.Tower.South,4,5,0
Water.Tower.South,4,5,0
Water.Tower.South,5,1,1
Water.Tower.South,5,1,2
Water.Tower.South,5,1,0
Water.Tower.South,5,1,0
Water.Tower.South,5,1,0
Water.Tower.South,5,2,0
Water.Tower.South,5,2,1
Water.Tower.South,5,2,5
Water.Tower.South,5,3,0
Water.Tower.South,5,3,0
Water.Tower.South,5,3,0
Water.Tower.South,5,4,5
Water.Tower.South,5,4,0
Water.Tower.South,5,4,95
Water.Tower.South,5,5,30
Water.Tower.South,5,5,0
Water.Tower.South,5,5,0
Water.Tower.South,NA,1,0
Water.Tower.South,NA,1,4
Water.Tower.South,NA,1,2
Water.Tower.South,NA,1,4
Water.Tower.South,NA,1,0
Water.Tower.South,NA,2,1
Water.Tower.South,NA,2,0
Water.Tower.South,NA,2,0
Water.Tower.South,NA,3,1
Water.Tower.South,NA,3,0
Water.Tower.South,NA,3,2
Water.Tower.North,1,1,0
Water.Tower.North,1,1,0
Water.Tower.North,1,1,10
Water.Tower.North,1,1,40
Water.Tower.North,1,2,8
Water.Tower.North,1,2,0
Water.Tower.North,1,2,95
Water.Tower.North,1,2,95
Water.Tower.North,1,2,95
Water.Tower.North,1,3,2
Water.Tower.North,1,3,95
Water.Tower.North,1,4,11
Water.Tower.North,1,4,1
Water.Tower.North,1,4,0
Water.Tower.North,1,5,0
Water.Tower.North,1,5,30
Water.Tower.North,1,5,10
Water.Tower.North,2,1,0
Water.Tower.North,2,1,2
Water.Tower.North,2,1,1
Water.Tower.North,2,2,1
Water.Tower.North,2,2,1
Water.Tower.North,2,2,2
Water.Tower.North,2,2,0
Water.Tower.North,2,3,1
Water.Tower.North,2,3,0
Water.Tower.North,2,3,1
Water.Tower.North,2,3,5
Water.Tower.North,2,4,0
Water.Tower.North,2,4,95
Water.Tower.North,2,5,0
Water.Tower.North,2,5,0
Water.Tower.North,3,1,0
Water.Tower.North,3,1,20
Water.Tower.North,3,1,95
Water.Tower.North,3,1,95
Water.Tower.North,3,2,0
Water.Tower.North,3,2,0
Water.Tower.North,3,2,0
Water.Tower.North,3,2,0
Water.Tower.North,3,2,0
Water.Tower.North,3,3,1
Water.Tower.North,3,3,1
Water.Tower.North,3,3,1
Water.Tower.North,3,3,1
Water.Tower.North,3,3,1
Water.Tower.North,3,4,0
Water.Tower.North,3,4,0
Water.Tower.North,3,4,1
Water.Tower.North,3,4,0
Water.Tower.North,3,5,1
Water.Tower.North,3,5,1
Water.Tower.North,3,5,1
Water.Tower.North,3,5,0
Water.Tower.North,3,5,1
Water.Tower.North,4,1,1
Water.Tower.North,4,1,1
Water.Tower.North,4,1,80
Water.Tower.North,4,2,2
Water.Tower.North,4,2,1
Water.Tower.North,4,3,0
Water.Tower.North,4,3,3
Water.Tower.North,4,3,2
Water.Tower.North,4,4,1
Water.Tower.North,4,4,1
Water.Tower.North,4,4,0
Water.Tower.North,4,4,1
Water.Tower.North,4,5,0
Water.Tower.North,4,5,2
Water.Tower.North,4,5,0
Water.Tower.North,5,1,1
Water.Tower.North,5,1,0
Water.Tower.North,5,2,2
Water.Tower.North,5,2,0
Water.Tower.North,5,2,1
Water.Tower.North,5,3,0
Water.Tower.North,5,3,0
Water.Tower.North,5,3,2
Water.Tower.North,5,4,2
Water.Tower.North,5,4,95
Water.Tower.North,5,4,95
Water.Tower.North,5,5,0
Water.Tower.North,5,5,0
Water.Tower.North,5,5,0
Water.Tower.North,5,5,0
