"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Populus tremuloides","diameter at breast height (1.3 m)","5.842","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55732
"Populus tremuloides","diameter at breast height (1.3 m)","16.51","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55735
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55737
"Populus tremuloides","diameter at breast height (1.3 m)","8.636","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55741
"Populus tremuloides","diameter at breast height (1.3 m)","17.526","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55742
"Populus tremuloides","diameter at breast height (1.3 m)","22.352","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55745
"Populus tremuloides","diameter at breast height (1.3 m)","7.874","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55747
"Populus tremuloides","diameter at breast height (1.3 m)","21.082","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55752
"Populus tremuloides","diameter at breast height (1.3 m)","5.08","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55754
"Populus tremuloides","diameter at breast height (1.3 m)","18.288","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55775
"Populus tremuloides","diameter at breast height (1.3 m)","8.636","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55776
"Populus tremuloides","diameter at breast height (1.3 m)","17.78","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55785
"Populus tremuloides","diameter at breast height (1.3 m)","4.572","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55791
"Populus tremuloides","diameter at breast height (1.3 m)","36.322","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55792
"Populus tremuloides","diameter at breast height (1.3 m)","14.986","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55803
"Populus tremuloides","diameter at breast height (1.3 m)","16.764","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55804
"Populus tremuloides","diameter at breast height (1.3 m)","3.81","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55810
"Populus tremuloides","diameter at breast height (1.3 m)","14.478","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55812
"Populus tremuloides","diameter at breast height (1.3 m)","14.478","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55820
"Populus tremuloides","diameter at breast height (1.3 m)","21.336","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55822
"Populus tremuloides","diameter at breast height (1.3 m)","2.794","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55830
"Populus tremuloides","diameter at breast height (1.3 m)","16.256","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55843
"Populus tremuloides","diameter at breast height (1.3 m)","41.148","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55849
"Populus tremuloides","diameter at breast height (1.3 m)","11.176","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55856
"Populus tremuloides","diameter at breast height (1.3 m)","17.526","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55858
"Populus tremuloides","diameter at breast height (1.3 m)","8.89","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55863
"Populus tremuloides","diameter at breast height (1.3 m)","19.558","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55865
"Populus tremuloides","diameter at breast height (1.3 m)","18.542","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55873
"Populus tremuloides","diameter at breast height (1.3 m)","3.302","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55880
"Populus tremuloides","diameter at breast height (1.3 m)","3.048","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55892
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55893
"Populus tremuloides","diameter at breast height (1.3 m)","18.796","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55895
"Populus tremuloides","diameter at breast height (1.3 m)","3.81","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55897
"Populus tremuloides","diameter at breast height (1.3 m)","7.874","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55902
"Populus tremuloides","diameter at breast height (1.3 m)","17.018","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55904
"Populus tremuloides","diameter at breast height (1.3 m)","19.812","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55906
"Populus tremuloides","diameter at breast height (1.3 m)","13.716","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55908
"Populus tremuloides","diameter at breast height (1.3 m)","14.478","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55912
"Populus tremuloides","diameter at breast height (1.3 m)","21.844","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55916
"Populus tremuloides","diameter at breast height (1.3 m)","16.002","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55920
"Populus tremuloides","diameter at breast height (1.3 m)","14.986","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55921
"Populus tremuloides","diameter at breast height (1.3 m)","21.082","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55922
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55925
"Populus tremuloides","diameter at breast height (1.3 m)","3.556","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55928
"Populus tremuloides","diameter at breast height (1.3 m)","2.54","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55930
"Populus tremuloides","diameter at breast height (1.3 m)","7.366","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55942
"Populus tremuloides","diameter at breast height (1.3 m)","17.526","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55944
"Populus tremuloides","diameter at breast height (1.3 m)","31.496","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55964
"Populus tremuloides","diameter at breast height (1.3 m)","27.178","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55972
"Populus tremuloides","diameter at breast height (1.3 m)","17.272","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55973
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55978
"Populus tremuloides","diameter at breast height (1.3 m)","22.352","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",55997
"Populus tremuloides","diameter at breast height (1.3 m)","21.082","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56013
"Populus tremuloides","diameter at breast height (1.3 m)","4.572","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56016
"Populus tremuloides","diameter at breast height (1.3 m)","21.59","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56017
"Populus tremuloides","diameter at breast height (1.3 m)","36.322","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56021
"Populus tremuloides","diameter at breast height (1.3 m)","21.59","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56023
"Populus tremuloides","diameter at breast height (1.3 m)","6.35","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56030
"Populus tremuloides","diameter at breast height (1.3 m)","5.334","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56043
"Populus tremuloides","diameter at breast height (1.3 m)","36.576","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56044
"Populus tremuloides","diameter at breast height (1.3 m)","38.354","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56050
"Populus tremuloides","diameter at breast height (1.3 m)","13.97","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56057
"Populus tremuloides","diameter at breast height (1.3 m)","17.272","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56062
"Populus tremuloides","diameter at breast height (1.3 m)","13.716","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56067
"Populus tremuloides","diameter at breast height (1.3 m)","19.558","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56069
"Populus tremuloides","diameter at breast height (1.3 m)","3.81","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56079
"Populus tremuloides","diameter at breast height (1.3 m)","47.752","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56081
"Populus tremuloides","diameter at breast height (1.3 m)","7.366","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56092
