Species Name,Environment,Latitude,Longitude,Elevation (m),Exposition,Maturity,Life History,Functional Group,Trait Name,Trait Value,Data Flag
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.239014647,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.19,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Osmotic Potential (MPa),-0.9936,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Pubescence (%),12.825,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),3.27,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.701,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Cellulose (%),23.01,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Lignin (%),2.66,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),171,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),241.2087912,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),1.3,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Stem Specific Density (mg/mm3),0.609794764,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.278563656,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.205,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Osmotic Potential (MPa),-1.1208,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Pubescence (%),18.14535519,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),2.926666667,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.92,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Cellulose (%),24.6,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Lignin (%),2.09,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),135,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),248.5623003,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),4.2,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf P (%),0.27,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Stem Specific Density (mg/mm3),0.640691264,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.26173097,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.21,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Osmotic Potential (MPa),-1.0656,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Pubescence (%),11.7884799,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),2.593333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.308,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Cellulose (%),25.87,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Lignin (%),2.35,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),130,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),222.0095694,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf P (%),0.24,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Stem Specific Density (mg/mm3),0.167765564,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.288856305,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.215,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Osmotic Potential (MPa),-0.9096,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Pubescence (%),14.12266797,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),3.093333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.231,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Cellulose (%),23.58,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Lignin (%),2.07,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),91,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),246.6542751,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.4,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf P (%),0.23,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Stem Specific Density (mg/mm3),0.304801583,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.287463557,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.185,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Osmotic Potential (MPa),-1.008,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Pubescence (%),15.37984342,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),4.423333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.659,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Cellulose (%),22.63,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Lignin (%),2.01,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),153,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),233.5974643,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.4,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.260613978,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.18,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),4.913333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.75,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),105,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),303.5842294,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.3,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.276269185,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.145,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),2.823333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.397,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),114,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),286.8525896,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.3,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.324851569,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.19,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),2.4,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.542,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),105,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),359.8639456,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.1,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.260536398,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.125,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),1.763333333,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.225,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),122,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Specific Leaf Area (cm2/g),254.0983607,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf N (%),2.7,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Dry Matter Content (g/g),0.297029703,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Thickness (mm),0.15,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Individual Leaf Area (cm2),1.55,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Leaf Toughness (N),1.303,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Plant Height (mm),82,
Bromus tectorum,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Annual,Graminoid,Senescence Date (DOY),163.0719518,P
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),129.7520661,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),2.18,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Stem Specific Density (mg/mm3),0.382374296,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.377649326,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.155,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Osmotic Potential (MPa),-3.156,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Pubescence (%),0,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),0.3925,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.65,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),23.81,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.92,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),122,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),125.1937984,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.86,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Stem Specific Density (mg/mm3),0.46754335,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.413625304,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.215,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Osmotic Potential (MPa),-1.7664,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Pubescence (%),0,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),0.8075,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.053,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),24.35,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.1,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),99,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),114.2857143,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.89,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Stem Specific Density (mg/mm3),0.397401401,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.392991239,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.21,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Osmotic Potential (MPa),-2.7264,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Pubescence (%),0,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.24,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.088,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),23.54,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),1.68,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),135,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),121.4470284,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.62,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.21,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Stem Specific Density (mg/mm3),0.314914795,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.398930481,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.235,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Osmotic Potential (MPa),-2.2008,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Pubescence (%),0,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.175,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),2.763,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),23.51,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),0.84,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),115,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),111.7460317,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.84,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Stem Specific Density (mg/mm3),0.289704747,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.384321224,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.215,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Osmotic Potential (MPa),-2.5464,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Pubescence (%),0,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),0.88,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.481,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),25.27,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),1.68,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),115,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),123.7020316,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.82,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.398996236,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.21,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.37,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),2.727,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),26.39,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.49,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),140,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),104.3010753,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.73,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.410303588,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.255,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.6975,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.877,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),26.38,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.17,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),175,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),95.75221239,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.52,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.23,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.407894737,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.27,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.3525,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),3.097,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),28.9,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.3,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),145,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),82.12478921,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.32,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.25,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.430523918,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.225,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),1.2175,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),2.785,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),26.23,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Lignin (%),2.04,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Plant Height (mm),120,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Specific Leaf Area (cm2/g),92.19858156,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf N (%),1.75,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf P (%),0.26,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Dry Matter Content (g/g),0.413194444,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Thickness (mm),0.22,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Individual Leaf Area (cm2),0.975,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Toughness (N),2.959,
Carex duriuscula,Shortgrass,40.833333,-104.71667,1650,natural environment,mature,Perennial,Graminoid,Leaf Cellulose (%),22.63,
